,Ox_Chamber,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,photo_soft_Chamber,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,temp_softbake,pr_thickness,lithography_Chamber,Line_CD,Wavelength,exp_time,lense,Etching_Chamber,Thin F4,Temp_Etching,Source_Power,etching_rate1,etching_rate2,etching_rate3,etching_rate4,etching_uni,Chamber_Num,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,flux_rate1,flux_rate2,flux_rate3,flux_rate4,Error_message,target_rate,Target
774,1,wet,1269.0927996,H2O,44.59,0.217,24,7215.28,29,19,1,0.8338,12.502,15.095,19.996,199.907,90,92.172,1.94948652553424,1,35.278,365,39132.38,0.775503439835806,1,178,72.153,50.839,147.528,209.2,227.7,119.3,0.308073573880817,1,32682.765,102.099,913,153,34056666666666.7,280043142857143,820267750000000,832631944444445,none,0.03,60
775,1,wet,1274.338129,H2O,44.53,0.218,25,7152.49,29,20,1,0.90826,16.072,14.964,20,200.435,90,91.982,1.93993972631651,2,42.665,365,39125.445,0.752766675328639,2,183,71.525,50.977,143.849,207.5,236.7,108.9,0.366741325405446,2,32673.341,102.443,913,154,2.25963653333333E+015,5560400285714286,-519891250000000,832743055555556,none,0.0135,27
776,1,wet,1277.1252873,H2O,44.53,0.219,26,7130.07,29,21,1,0.86833,19.337,15.098,19.998,200.203,90,91.713,1.92590711369501,3,38.165,365,38968.495,0.754869945215055,3,141,71.301,50.744,140.307,208.6,223.3,126.7,0.276431628242384,3,32653.528,101.86,912,153,371991433333333,-151617971428571,929015243750000,832339166666667,none,0.033,66
777,1,wet,1273.4665605,H2O,44.62,0.218,25,7142.38,29,22,2,0.84342,14.471,14.963,19.996,199.559,90,91.871,1.93375598399186,1,34.689,365,38976.89,0.769624908014009,3,176,71.424,50.838,142.138,207.8,228.2,118.5,0.314941188967584,3,32677.209,102.094,913,153,-391014866666667,5106942800000000,-182525000000000,832915277777778,none,0.039,78
778,1,wet,1277.0741506,H2O,44.72,0.218,25,7149.74,29,23,2,0.96137,18.626,14.966,20.001,199.151,90.002,91.816,1.92511901211505,3,35.697,365,38917.03,0.763106617493331,1,223,71.497,50.802,141.874,208.6,228.5,113.7,0.331469060481554,1,32696.413,102.006,913,153,1.14475306666667E+015,-545396973201316,932660306637788,837638888888889,none,0.048,96
779,1,wet,1273.4780702,H2O,44.78,0.218,25,7152.26,29,24,3,1.08352,14.834,14.884,20.003,199.635,90,92.022,1.93312655381029,1,39.629,365,38777.6,0.750508392328776,1,108,71.523,50.668,145.426,205.9,211.8,141.3,0.200162969566711,1,32700.965,101.671,912,153,3.55018966666667E+015,-187681428571429,607651250000000,833963055555556,none,0.0165,33
780,1,wet,1273.731235,H2O,44.68,0.218,25,7243.74,29,25,3,0.75284,19.907,14.945,20.001,199.822,90,92.214,1.93512583453287,3,32.166,365,38748.765,0.769037901980325,3,339,72.437,50.554,154.874,203.8,219.2,112.6,0.308773393350076,3,32451.323,101.386,913,152,3226309000000000,5761960000000000,-663280312500000,834114722222222,none,0.0585,117
781,2,wet,1277.8583965,H2O,44.64,0.218,25,7192.3,29,26,1,0.82819,12.087,15.072,20.003,200.078,90,91.922,1.9409259352661,1,20.921,365,38356.755,0.783164327186745,3,321,71.923,50.489,149.63,203.5,219,115,0.302708366684616,3,32534.357,101.223,904,152,2.00466833333333E+015,1.05E+16,-1607477500000000,830262222222222,none,0.093,186
782,2,wet,1272.1509469,H2O,44.53,0.215,22,7137.9,29,27,1,0.87301,10.637,15.027,20.001,199.249,89.999,91.865,1.9335141987837,2,31.927,365,38533.78,0.757778649742251,2,328,71.379,50.21,142.49,205.6,206.1,126.8,0.232896224614165,2,32621.49,100.525,905,151,4.15207266666667E+015,1.52E+16,-2835458437500000,828255277777778,[['Edge-Loc']],0.1035,207
783,2,wet,1277.5858852,H2O,44.61,0.217,24,7135.59,30,1,1,0.97825,17.647,14.987,19.991,199.493,90,92.494,1.93191309267761,3,33.419,365,38720.295,0.762593234857823,1,364,71.356,50.275,144.459,203.3,209.5,119.9,0.264635041400912,1,32337.742,100.688,909,151,-197454805125084,2514945468.44286,942184125336155,829164166666667,[['Random']],0.111,222
784,2,wet,1269.5530495,H2O,44.58,0.218,25,7161.84,30,2,2,0.73624,17.066,15.128,20.002,200.717,90,92.258,1.94561320810359,1,29.806,365,38711.535,0.770632361914293,1,308,71.618,50.387,143.784,206.5,201.6,133.5,0.21301927094884,1,32422.811,100.968,908,151,674564233333333,5728868714285714,-398745625000000,830611111111111,[['Loc']],0.1065,213
785,2,wet,1282.3930143,H2O,44.58,0.218,25,7196.58,30,3,2,0.93563,11.048,15.012,20,200.328,90,91.836,1.9342926002389,2,24.694,365,38335.22,0.768867805293181,2,344,71.966,50.228,145.558,208.5,216.6,114.6,0.297698093272899,2,32255.476,100.571,904,151,4635413000000000,1.23E+16,-2237811875000000,831593888888889,none,0.069,138
786,2,wet,1269.4754103,H2O,44.59,0.215,22,7172.64,30,4,2,1.24881,12.383,14.986,19.993,199.045,90,91.675,1.92531103546939,3,27.774,365,38344.345,0.766289959921985,3,379,71.726,50.101,143.464,207.6,203.7,124.6,0.244346182606085,3,32597.159,100.254,905,150,-561105778833333,2671763785714.29,930556062187500,838981944444445,[['Loc']],0.1095,219
787,2,wet,1265.7099966,H2O,44.57,0.216,23,7183.21,30,5,3,1.02996,15.179,15.129,20.004,198.854,90,91.209,1.91821483727907,1,23.196,365,38214.405,0.769499972593152,3,280,71.832,49.907,144.621,208.2,227.4,110.1,0.339841899637994,3,32194.56,99.766,901,150,1199101000000000,3622096142857143,5405312500000,827551111111111,none,0.0675,135
788,2,wet,1271.0293713,H2O,44.59,0.216,23,7124.92,30,6,3,1.07392,13.624,14.991,19.999,198.966,90,92.009,1.92208783905179,2,25.474,365,38539.985,0.774983120230669,2,239,71.249,50.161,143.192,204.8,218.8,121.8,0.281734321630225,2,32641.989,100.404,904,151,424089000000000,7207092142857143,-719878750000000,830308611111111,none,0.0495,99
789,2,wet,1277.113934,H2O,44.59,0.217,24,7084.04,30,7,3,1.24362,17.264,14.978,20.004,199.681,89.999,91.743,1.93296847988715,3,32.474,365,38518.815,0.756384193435414,1,171,70.84,50.292,135.304,209.3,231.4,115.3,0.335886961452559,1,32639.929,100.729,903,151,1.65252376666667E+015,-796370341428571,930757293437500,837861944444444,none,0.03,60
790,3,wet,1278.4419088,H2O,44.59,0.217,24,7209.45,30,8,1,0.90447,12.537,14.978,20.003,198.981,90,91.618,1.92062789536317,1,23.28,365,38571.375,0.78386399852247,1,172,72.095,50.281,150.045,205.5,221.8,126.4,0.271120931587436,1,32636.286,100.703,904,151,4701230333333333,1.15E+16,-2066211875000000,832389166666667,none,0.048,96
791,3,wet,1268.3700627,H2O,44.55,0.215,22,7133.34,30,9,1,1.18764,17.218,15.146,20.001,198.569,90,91.306,1.91724159581777,3,26.13,365,38334.49,0.772058667997851,3,257,71.333,50.062,142.534,206.5,225,113.6,0.324009574861045,3,31686.264,100.155,904,150,1914220000000000,-913203534857143,934729367000000,835642222222222,none,0.036,72
792,3,wet,1271.8214885,H2O,44.57,0.216,23,7166.8,30,10,2,1.16985,10.47,14.907,19.996,198.207,90.001,91.347,1.91047049753854,1,25.252,365,38364.785,0.769162687391211,3,172,71.668,50.071,144.78,207.8,226.6,120.3,0.303940069766112,3,31783.84,100.177,903,150,-654663033333333,24835271428571.4,929368006250000,832923611111111,none,0.0045,9
793,3,wet,1279.9405055,H2O,44.57,0.216,23,7173.14,30,11,2,1.23156,20.295,15.145,19.996,198.313,89.999,91.486,1.91365634907015,2,16.863,365,38368.435,0.791070654529692,2,236,71.731,50.103,146.114,206.5,226.5,114.6,0.32261133550714,2,31618.822,100.256,904,150,-94933569000000,254787286714286,881067125000000,833721944444445,none,0.036,72
794,3,wet,1275.0640876,H2O,44.62,0.216,23,7165.45,30,12,2,1.25946,17.853,15.027,20.002,198.533,90,92.028,1.91661326556917,3,33.163,365,38703.87,0.762805200450578,1,151,71.655,50.128,144.445,208,234,115,0.339299588706171,1,31618.16,100.32,908,150,1.55357606666667E+015,-576979714285714,905326406250000,830078333333333,none,0.015,30
795,3,wet,1274.0025147,H2O,44.63,0.219,26,7127.06,30,13,3,0.82903,16.387,14.989,19.999,199.669,90,91.89,1.93086909849226,1,27.45,365,38685.985,0.775922178194248,1,200,71.271,50.421,141.306,207.6,233.2,110.6,0.353974124664721,1,31910.25,101.053,908,152,368542533333333,7015742285714286,-659189375000000,833864444444444,none,0.0165,33
796,3,wet,1280.5877181,H2O,44.55,0.219,26,7169.2,30,14,3,0.85326,16.166,15.021,20.003,199.697,90,91.371,1.93411926122507,2,21.918,365,38335.95,0.776154822685836,2,261,71.692,50.401,144.92,207.3,222.4,116.2,0.307460698879592,2,32155.309,101.003,900,152,2.14748113333333E+015,6647166714285714,-746094375000000,833431111111111,none,0.0285,57
797,3,wet,1274.885849,H2O,44.57,0.215,22,7168.28,30,15,3,1.58344,15,15.015,20.001,197.731,89.999,91.427,1.89268555457068,3,24.929,365,38389.97,0.779017328333394,3,181,71.683,49.646,145.728,206.4,221.6,125,0.2765024444419,3,32178.343,99.116,899,149,1.49302833333333E+015,4898865857142857,-309236562500000,833715277777778,none,0.0285,57
798,1,wet,1278.7669619,H2O,44.56,0.216,23,7070.57,30,16,1,1.01397,20.058,14.917,20,198.523,90,91.487,1.90497291539732,1,23.964,365,38190.68,0.766232048652586,3,150,70.706,49.944,138.757,205.1,226.4,121.8,0.302287239345892,3,32141.981,99.859,900,150,459219100000000,1.41721814285714E+015,570088125000000,834053888888889,none,0.0075,15
799,1,wet,1278.8005772,H2O,44.53,0.213,20,7170.59,30,17,1,1.16579,17.89,14.995,20,198.559,89.999,91.461,1.91401123968972,2,17.483,365,38135.93,0.781460753542265,2,185,71.706,49.918,147.559,205.3,224.1,121.6,0.293461253809628,2,31618.691,99.796,898,150,356514433333333,4084200000000000,-8092812500000,835823611111111,none,0.0045,9
800,1,wet,1273.8183795,H2O,44.56,0.213,20,7116.39,30,18,1,1.22262,17.14,15.061,20.003,198.704,89.999,91.958,1.92100230511824,3,24.19,365,38147.61,0.771145224603969,1,166,71.164,49.894,142.839,204.7,227.9,119.6,0.311637188704519,1,33321.979,99.736,900,150,2.00960816666667E+015,4773778285714286,-312201875000000,829856944444444,none,0.0285,57
801,1,wet,1271.5300041,H2O,44.58,0.211,18,7075.82,30,19,2,0.84499,16.613,14.901,20.001,199.864,90,92.302,1.93957091868388,1,28.003,365,38150.53,0.753545275684023,1,202,70.758,49.87,134.982,209.2,217.4,125.8,0.266518471534023,1,32175.559,99.674,899,150,1.87620693333333E+015,5557877285714286,-475441562500000,829894166666667,none,0.009,18
802,1,wet,1272.5312736,H2O,44.6,0.216,23,7076.19,30,20,2,0.71205,20.015,14.874,20.007,202.946,90,93.552,1.96792281563535,3,32.571,365,38893.305,0.774738021807284,3,177,70.762,50.448,137.119,207.6,238.2,107,0.380334503035864,3,31260.811,101.119,917,152,-480508006666667,-3513530800000,935758679237500,834877777777778,none,0.009,18
803,1,wet,1275.4250116,H2O,44.56,0.215,22,7138.67,30,21,3,0.99532,19.145,14.945,19.997,203.413,90.001,92.894,1.98517059946942,1,27.001,365,38482.315,0.768887241106187,3,143,71.387,50.593,141.067,209,217.5,132,0.244436915978026,3,31576.001,101.482,908,152,723523800000000,182705142857143,818043093750000,833890277777778,none,0.0105,21
804,1,wet,1271.349047,H2O,44.59,0.213,20,7055.57,30,22,3,0.32865,13.491,15.066,19.999,201.956,90,93.15,1.96569673945594,2,26.405,365,38502.755,0.771172922322815,2,173,70.556,50.313,133.557,209.2,227.7,117.8,0.319357449324889,2,31637.594,100.782,908,151,4547513000000000,1.08E+16,-1897600000000000,834609722222222,none,0.003,6
805,1,wet,1271.7108041,H2O,44.65,0.211,18,7077.54,30,23,3,0.88339,18.876,15.075,20.002,201.862,90.001,93.362,1.95870057245995,3,33.584,365,38531.225,0.752515256473693,1,140,70.775,49.884,138.054,206.4,224.4,124.9,0.286845192964653,1,32156.959,99.711,908,150,313240166666667,2.03263842857143E+015,452194375000000,833087500000000,none,0.015,30
806,2,wet,1275.0145916,H2O,44.62,0.211,18,7024.72,30,24,1,0.94624,15.211,14.878,19.995,202.686,90.001,93.131,1.97256218982657,1,27.444,365,38525.02,0.769366969073556,1,191,70.247,50.223,132.672,206.5,223.8,120.4,0.302617022646523,1,32998.534,100.557,909,151,89695333333333.3,275666142857143,835932875000000,830112222222222,none,0.0435,87
807,2,wet,1263.230499,H2O,44.58,0.212,19,7117.49,30,25,1,0.42457,16.523,14.896,20.001,202.591,89.999,94.392,1.9751653904485,2,39.593,365,39384.96,0.774540739781898,2,138,71.175,50.263,142.149,206.3,225,124.5,0.287986658050946,2,33115.585,100.657,925,151,2.65438636666667E+015,2.62022842857143E+015,86484375000000,833733888888889,none,0.018,36
808,2,wet,1280.0773037,H2O,44.58,0.216,23,7093.01,30,26,1,0.97799,16.742,14.938,19.995,205.152,90,93.623,1.99137766516901,3,32.371,365,38727.23,0.767143556729741,3,177,70.93,50.792,136.501,209.4,216.2,129.5,0.250722598723831,3,32465.72,101.98,913,153,1.07522563333333E+015,6358399571428571,-577122187500000,829198055555555,none,0.0195,39
809,2,wet,1279.3858513,H2O,44.6,0.212,19,7149.72,30,27,2,0.64451,17.758,15.044,20.003,203.412,90,93.717,1.97981333267576,1,44.268,365,38948.785,0.746631973849471,3,202,71.497,50.566,141.472,209.8,219.2,124.3,0.273183144974179,3,32576.424,101.416,913,152,-122591633333333,-38793678571428.6,937131954687500,833305555555556,none,0.0075,15
810,2,wet,1276.974453,H2O,44.59,0.214,21,7172.32,31,1,2,0.88237,14.016,15.092,20.001,203.721,90.001,93.926,1.99287743598472,2,26.291,365,38965.21,0.790019350062985,2,246,71.723,50.784,146.232,207,224.8,114.6,0.318206493491493,2,32341.75,101.961,913,153,-219897500000000,1.03E+16,-1349500312500000,838207777777778,none,0.009,18
811,2,wet,1267.8030238,H2O,44.6,0.213,20,7079.18,31,2,2,0.81829,11.233,14.992,19.999,204.103,90,93.677,1.99851691415274,3,32.655,365,38849.87,0.772220376885857,1,150,70.792,50.76,136.818,207,221.4,127.7,0.270450471772995,1,32566.297,101.899,912,153,4888183000000000,1.21E+16,-2234343125000000,838046388888889,none,0.063,126
812,2,wet,1276.3829265,H2O,44.64,0.21,17,7111.48,31,3,3,0.97327,13.782,14.925,20.001,203.695,90.001,93.579,1.98796455885633,1,28.188,365,38855.345,0.781326928593141,1,232,71.115,50.672,141.248,205.7,223.2,117.8,0.306418508375633,1,32645.662,101.679,913,153,1731276000000000,1.17E+16,-1838781562500000,832698611111111,none,0.048,96
813,2,wet,1274.4334318,H2O,44.58,0.212,19,7044.51,31,4,3,1.01821,14.585,14.899,19.999,203.64,90,92.941,1.97603482756196,2,23.753,365,38283.755,0.769355617244526,2,237,70.445,50.163,131.951,208.5,218.8,121.5,0.285860762598953,2,32461.883,100.406,899,151,3919493000000000,6991948571428571,-1001114375000000,834065000000000,none,0.057,114
814,2,wet,1268.3592178,H2O,44.61,0.207,14,6957.64,31,5,3,1.12022,20.669,14.947,19.998,202.077,90.001,93.622,1.99080631055127,3,34.687,365,38868.485,0.764902501126398,3,124,69.576,50.315,124.164,209.4,222.8,127,0.288677776411986,3,32642.909,100.788,912,151,4880340333333333,-2.22524665714286E+015,905829893750000,834173888888889,none,0.027,54
815,3,wet,1278.1764913,H2O,44.56,0.212,19,7121.19,31,6,1,1.0038,20.797,15.063,20.001,203.443,90,93.536,1.98583770657346,1,44.577,365,38897.32,0.744055202780524,3,263,71.212,50.668,143.219,204.8,225.5,112.3,0.330116255163534,3,32152.262,101.669,913,153,436380466666667,-253876785714286,930538109375000,831051944444445,none,0.042,84
816,3,wet,1276.2313626,H2O,44.6,0.212,19,7057.47,31,7,1,1.00103,17.331,14.961,19.999,203.505,90,93.521,1.99042102755415,2,31.605,365,38704.6,0.766407417983907,2,150,70.575,50.617,135.747,206.9,225.9,122.2,0.300254651847927,2,32326.426,101.541,908,152,2226779700000000,1.88601028571429E+015,291480625000000,834571944444445,none,0.015,30
817,3,wet,1268.7248215,H2O,44.63,0.21,17,7107.7,31,8,1,0.44752,20.643,14.999,20.005,203.228,90,93.318,1.98294996644866,3,33.561,365,38675.765,0.759799329711276,1,174,71.077,50.473,142.37,204.6,219.2,127.2,0.265370581363486,1,32037.587,101.183,908,152,-107556286666667,-3733879900000,939654553728125,831412222222222,none,0.024,48
818,3,wet,1280.5166176,H2O,44.65,0.211,18,7106.46,31,9,2,0.62359,13.547,15.054,20.003,202.851,90,93.116,1.96608329959979,1,25.694,365,38500.2,0.773244470242799,1,140,71.065,50.229,140.946,206.2,235.4,114.1,0.348239995636234,1,32030.86,100.574,903,151,186696666666667,-295313211857143,942289577593750,828933611111111,none,0.0075,15
819,3,wet,1273.8458977,H2O,44.62,0.21,17,7138.7,31,10,2,0.45929,18.682,14.986,19.998,202.375,90,93.067,1.96278093418895,2,24.79,365,38222.8,0.764034689268139,2,119,71.387,50.075,144.57,205.6,226.8,125,0.290040884938103,2,32173.088,100.188,906,150,735014500000000,2.20010585714286E+015,375169375000000,832343611111111,none,0.0045,9
820,3,wet,1271.4419741,H2O,44.61,0.212,19,7074.48,31,11,3,1.05497,20.407,15.073,19.998,202.027,90,92.967,1.96456873933809,1,31.591,365,38435.595,0.755782773536421,3,204,70.745,49.845,137.348,206,221.3,122.4,0.287898371001735,3,32172.83,99.613,906,149,1.42285856666667E+015,2.55890242857143E+015,230377500000000,829223333333333,none,0.0555,111
821,3,wet,1273.8498733,H2O,44.69,0.212,19,7058.54,31,12,3,0.94353,20.206,15.025,19.998,202.414,90.001,92.57,1.97574486061181,3,33.893,365,38313.32,0.740276518631644,1,236,70.585,50.113,136.654,205,227,113.6,0.332427512334116,1,32187.56,100.284,902,150,3272438000000000,46031428571428.6,587300625000000,831257500000000,none,0.0645,129
822,1,wet,1270.7090198,H2O,44.72,0.211,18,7106.02,31,13,1,1.01983,19.897,14.915,20,201.636,90.001,92.389,1.95523130982767,1,35.004,365,38538.16,0.751893638979814,1,151,71.06,49.878,140.102,206.7,226.9,121.8,0.30222774341411,1,32191.766,99.695,902,150,4764104666666667,-2.26536756142857E+015,932596966562500,836964444444445,none,0.0225,45
823,1,wet,1271.7405482,H2O,44.79,0.214,21,7036.46,31,14,1,0.52553,20.281,15.051,19.999,201.338,89.999,92.009,1.94645543654363,2,30.954,365,38303.465,0.748897684162148,2,207,70.365,50.029,135.346,205,223.1,119.5,0.303391483367645,2,32188.486,100.074,902,150,1685499900000000,4931973857142857,-318916562500000,831828055555556,none,0.033,66
824,1,wet,1266.6609039,H2O,44.75,0.213,20,6991.76,31,15,1,0.79759,11.447,15.033,20,200.716,90,92.252,1.94755668885557,3,28.565,365,38568.82,0.773952778278432,3,212,69.918,49.922,129.176,207,220.3,121.5,0.291455744746127,3,32183.758,99.805,896,150,5787102333333333,6571464285714286,-1102067187500000,832634444444444,none,0.033,66
825,1,wet,1272.9785386,H2O,44.75,0.214,21,7116.91,31,16,2,0.73313,16.992,14.929,20.003,201.234,90,91.889,1.95060975348563,1,27.444,365,38291.055,0.760437261842508,3,218,71.169,50.214,141.791,204.9,230.7,112.5,0.342662826446496,3,32180.949,100.535,885,151,990334233333333,-201838428571429,867986718750000,830659166666667,none,0.0555,111
826,1,wet,1271.1295456,H2O,44.82,0.213,20,7012.01,31,17,2,0.59527,15.342,14.938,20.001,200.318,90.001,91.983,1.94428532412067,3,26.326,365,38480.855,0.778052523874488,1,177,70.12,49.962,131.901,206.1,228.9,116.6,0.328602299045649,1,32264.156,99.904,889,150,3.24611433333333E+015,-27918571428571.4,608261875000000,830316944444444,none,0.0195,39
827,1,wet,1268.5750739,H2O,44.9,0.214,21,7126.27,31,18,3,0.75455,20.463,15.026,20.002,200.786,89.999,92.234,1.94062865507122,1,33.115,365,38517.72,0.755344840787794,1,221,71.263,50.032,139.027,209.1,222.8,119.6,0.298902142856109,1,32264.303,100.079,886,150,819921233333333,1.14829928571429E+015,599980625000000,833963333333333,none,0.0255,51
828,1,wet,1282.3030701,H2O,45.03,0.215,22,7165.64,31,19,3,0.6209,11.254,15.093,20.006,200.868,90,93.058,1.94840577152661,2,22.537,365,38373.18,0.775941972295683,2,175,71.656,50.185,144.664,207.3,228.7,118.4,0.315564812377694,2,32359.833,100.463,884,151,-625092553333333,-11236361285714.3,935199380906250,835166388888889,none,0.009,18
829,1,wet,1270.2021537,H2O,44.94,0.215,22,7021.81,31,20,3,0.87484,11.233,15.095,20,202.066,90,91.642,1.93582341476541,3,27.172,365,38400.555,0.771195733702944,3,202,70.218,49.806,132.181,206.9,221.5,121.4,0.293556565358859,3,32362.152,99.514,886,149,3581854000000000,1.50E+16,-2748550312500000,834884444444445,none,0.006,12
830,2,wet,1272.8421253,H2O,44.92,0.215,22,7153.57,31,21,1,0.8813,19.722,14.978,20.002,200.737,90.001,92.802,1.97715733200154,1,34.823,365,38789.28,0.761549471505531,3,313,71.536,50.46,143.157,205.9,215.3,119.7,0.279508871336745,3,32358.195,101.149,868,152,2944159000000000,4902262857142857,-466530937500000,827256944444444,none,0.0795,159
831,2,wet,1267.8467226,H2O,44.84,0.217,24,7039.5,31,22,1,0.84799,14.71,15.055,19.998,202.456,90,93.113,1.9736490558616,2,30.776,365,38809.72,0.772949724385187,2,224,70.395,50.431,131.65,207.8,224.1,118,0.311349130658059,2,32353.162,101.078,869,152,3590254000000000,4867007142857143,-509426875000000,838194722222222,none,0.0465,93
832,2,wet,1275.752707,H2O,44.84,0.217,24,7153.35,31,23,1,1.1327,20.77,14.915,20.005,203.214,90,93.135,1.98223548585279,3,33.777,365,38914.475,0.770990479851801,1,333,71.533,50.477,142.335,206.7,221.8,111.2,0.324323531783559,1,32365.612,101.193,869,152,-227098330000000,-4564261428571.43,940462060000000,830126666666667,none,0.084,168
833,2,wet,1273.4137287,H2O,44.87,0.219,26,7179.37,31,24,2,0.90251,20.546,15.039,20,204.229,90,94.179,1.99620485793221,1,48.896,365,39433.14,0.756923778812356,1,269,71.794,50.856,143.837,208.3,214.7,124.2,0.261925193585872,1,32257.524,102.14,869,153,539531066666667,-37785428571428.6,870100718750000,835182500000000,none,0.045,90
834,2,wet,1273.038761,H2O,44.97,0.22,27,7136.1,31,25,2,0.91685,15.457,15.015,20,205.405,90,94.168,2.00806261987808,2,36.025,365,39215.965,0.776711425105867,2,216,71.361,51.057,143.71,204.3,217.9,126.1,0.265314085056574,2,32254.026,102.642,868,154,1055667000000000,-126901428571429,823994718750000,837871666666667,none,0.054,108
